Type (House/Senate),State,Affiliation,Name,District,Platform,Handle,Unique ID,Date added
House,Ohio,Republican,Brad Wenstrup,2,Twitter,bradwenstrup,313719282,10/12/2022
House,Ohio,Republican,Brad Wenstrup,2,Instagram,wenstrupforcongress,,10/12/2022
House,Ohio,Republican,Brad Wenstrup,2,YouTube,,https://www.youtube.com/user/WenstrupforCongress,10/12/2022
House,Ohio,Democratic,Samantha Meadows,2,Facebook,SamanthaMeadowsforCongressOH2,,10/12/2022
House,Ohio,Democratic,Samantha Meadows,2,Twitter,SMeadows4OH2,1488999236737941504,10/12/2022
House,Ohio,Democratic,Joyce Beatty,3,Facebook,RepJoyceBeatty,,10/12/2022
House,Ohio,Democratic,Joyce Beatty,3,Twitter,RepBeatty,1531521632,10/12/2022
House,Ohio,Democratic,Joyce Beatty,3,Instagram,repbeatty,,10/12/2022
House,Ohio,Democratic,Joyce Beatty,3,YouTube,,https://www.youtube.com/channel/UCtVl3kb7Xvt3pY7l6x-M6LA,10/12/2022
House,Ohio,Democratic,Joyce Beatty,3,Facebook,JoyceBeattyforCongress,,10/12/2022
House,Ohio,Democratic,Joyce Beatty,3,Twitter,JoyceBeatty,582070020,10/12/2022
House,Ohio,Democratic,Joyce Beatty,3,Instagram,beattyforcongress,,10/12/2022
House,Ohio,Republican,Lee Stahley,3,Facebook,LeeRStahley,,10/12/2022
House,Ohio,Republican,Lee Stahley,3,Twitter,LeeStahley,1505918221559508992,10/12/2022
House,Ohio,Republican,Lee Stahley,3,Instagram,leerstahley,,10/12/2022
House,Ohio,Republican,Jim Jordan,4,Facebook,repjimjordan,,10/12/2022
House,Ohio,Republican,Jim Jordan,4,Twitter,Jim_Jordan,18166778,10/12/2022
House,Ohio,Republican,Jim Jordan,4,Instagram,jim.jordan.official,,10/12/2022
House,Ohio,Republican,Jim Jordan,4,YouTube,,https://www.youtube.com/user/RepJimJordan,10/12/2022
House,Ohio,Republican,Jim Jordan,4,Facebook,JimJordanforCongress,,10/12/2022
House,Ohio,Republican,Jim Jordan,4,Instagram,jimjordanoh04,,10/12/2022
House,Ohio,Democratic,Tamie Wilson,4,Twitter,Tamie_Wilson_,nan,10/12/2022
House,Ohio,Republican,Bob Latta,5,Facebook,boblatta,,10/12/2022
House,Ohio,Republican,Bob Latta,5,Twitter,boblatta,15394954,10/12/2022
House,Ohio,Republican,Bob Latta,5,Instagram,boblatta,,10/12/2022
House,Ohio,Republican,Bob Latta,5,YouTube,,https://www.youtube.com/congressmanboblatta,10/12/2022
House,Ohio,Republican,Bob Latta,5,Facebook,lattaforcongress,,10/12/2022
House,Ohio,Republican,Bob Latta,5,Twitter,latta4congress,93575832,10/12/2022
House,Ohio,Republican,Bob Latta,5,Instagram,lattaforcongress,,10/12/2022
House,Ohio,Republican,Bob Latta,5,YouTube,,https://www.youtube.com/channel/UCQYXE6_wNDQ8ZeZpHqZsXOg,10/12/2022
House,Ohio,Republican,Bill Johnson,6,Facebook,RepBillJohnson/,,10/12/2022
House,Ohio,Republican,Bill Johnson,6,Twitter,RepBillJohnson,211530910,10/12/2022
House,Ohio,Republican,Bill Johnson,6,Instagram,repbilljohnson/,,10/12/2022
House,Ohio,Republican,Bill Johnson,6,YouTube,,https://www.youtube.com/user/RepBillJohnson,10/12/2022
House,Ohio,Republican,Bill Johnson,6,Facebook,billjohnsonleads,,10/12/2022
House,Ohio,Republican,Bill Johnson,6,Twitter,JohnsonLeads,81207735,10/12/2022
House,Ohio,Republican,Bill Johnson,6,Instagram,billjohnsonleads/,,10/12/2022
House,Ohio,Republican,Bill Johnson,6,YouTube,,https://www.youtube.com/user/JohnsonLeads,10/12/2022
House,Ohio,Democratic,Lou Lyras,6,Facebook,LouLyrasOhio,,10/12/2022
House,Ohio,Democratic,Matthew Diemer,7,Facebook,DiemerforCongress/,,10/12/2022
House,Ohio,Democratic,Matthew Diemer,7,Twitter,MatthewDiemer,913796543295062016,10/12/2022
House,Ohio,Democratic,Matthew Diemer,7,Instagram,matthewadiemer/,,10/12/2022
House,Ohio,Democratic,Matthew Diemer,7,YouTube,,https://www.youtube.com/c/TheMatthewAaronDiemerShow,10/12/2022
House,Ohio,Republican,Max Miller,7,Facebook,MaxMillerforOhio,,10/12/2022
House,Ohio,Republican,Max Miller,7,Twitter,MaxMillerOH,1148299267481563136,10/12/2022
House,Ohio,Republican,Max Miller,7,Instagram,MaxMillerOhio,,10/12/2022
House,Ohio,Republican,Max Miller,7,YouTube,,https://www.youtube.com/channel/UC42BvVI7B9HHGQUdEzy0jmw,10/12/2022
House,Ohio,Independent,Vince Licursi,7,Twitter,VincentLicursi,2293028154,10/12/2022
House,Ohio,Republican,Warren Davidson,8,Facebook,CongressmanWarrenDavidson,,10/12/2022
House,Ohio,Republican,Warren Davidson,8,Twitter,warrendavidson,742735530287304704,10/12/2022
House,Ohio,Republican,Warren Davidson,8,Instagram,instawarrendavidson,,10/12/2022
House,Ohio,Republican,Warren Davidson,8,YouTube,,https://www.youtube.com/channel/UCMzuyZWzk44YRNesFzPTeUw,10/12/2022
House,Ohio,Republican,Warren Davidson,8,Facebook,DavidsonForCongress,,10/12/2022
House,Ohio,Republican,Warren Davidson,8,Twitter,Vote_Davidson,4624539143,10/12/2022
House,Ohio,Republican,Warren Davidson,8,Instagram,davidsonforcongress,,10/12/2022
House,Ohio,Republican,Warren Davidson,8,YouTube,,https://www.youtube.com/channel/UCNbfjCkMgYje4hHB9-HOY9g,10/12/2022
House,Ohio,Democratic,Marcy Kaptur,9,Facebook,RepMarcyKaptur,,10/12/2022
House,Ohio,Democratic,Marcy Kaptur,9,Twitter,RepMarcyKaptur,581141508,10/12/2022
House,Ohio,Democratic,Marcy Kaptur,9,Instagram,repmarcykaptur,,10/12/2022
House,Ohio,Democratic,Marcy Kaptur,9,YouTube,,https://www.youtube.com/user/USRepMarcyKaptur,10/12/2022
House,Ohio,Democratic,Marcy Kaptur,9,Facebook,marcykapturforcongress,,10/12/2022
House,Ohio,Democratic,Marcy Kaptur,9,Twitter,Marcy_Kaptur,480872337,10/12/2022
House,Ohio,Democratic,Marcy Kaptur,9,YouTube,,https://www.youtube.com/channel/UCzLWhItjFKAizPrjRxNxH9A,10/12/2022
House,Ohio,Republican,J.R. Majewski,9,Facebook,jrmajewski4congress,,10/12/2022
House,Ohio,Republican,J.R. Majewski,9,Twitter,JRMajewski,726873022603362304,10/12/2022
House,Ohio,Republican,J.R. Majewski,9,Instagram,jrmajewski4congress,,10/12/2022
House,Ohio,Republican,Michael Turner,10,Facebook,RepMikeTurner,,10/12/2022
House,Ohio,Republican,Michael Turner,10,Twitter,RepMikeTurner,51228911,10/12/2022
House,Ohio,Republican,Michael Turner,10,Instagram,repmiketurner,,10/12/2022
House,Ohio,Republican,Michael Turner,10,YouTube,,https://www.youtube.com/channel/UCxbpjLbEoYvOIfuRmfR7CWQ,10/12/2022
House,Ohio,Republican,Michael Turner,10,Facebook,MikeTurnerforCongress,,10/12/2022
House,Ohio,Republican,Michael Turner,10,Twitter,MikeTurnerOH,380498919,10/12/2022
House,Ohio,Republican,Michael Turner,10,YouTube,,https://www.youtube.com/channel/UCboFilbA0qzovDqEF1OJ5LA,10/12/2022
House,Ohio,Democratic,David Esrati,10,Facebook,ElectEsrati,,10/12/2022
House,Ohio,Democratic,David Esrati,10,Twitter,Esrati,49069806,10/12/2022
House,Ohio,Democratic,David Esrati,10,YouTube,,https://www.youtube.com/c/ElectEsrati,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,Facebook,RepShontelBrown,,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,Twitter,RepShontelBrown,1456381091598700544,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,Instagram,repshontel,,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,YouTube,,https://www.youtube.com/channel/UC9GPvC3fNc1c6fjmoA2qVgg,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,Facebook,shontelbrownvote,,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,Twitter,ShontelMBrown,20609133,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,Instagram,shontelbrown,,10/12/2022
House,Ohio,Democratic,Shontel Brown,11,YouTube,,https://www.youtube.com/channel/UCARuPiqBoGzDt0cYfKYJKGg,10/12/2022
House,Ohio,Republican,Eric Brewer,11,Twitter,EricJBrewerCle,1513156222756794368,10/12/2022
House,Ohio,Republican,Troy Balderson,12,Facebook,RepTroyBalderson/,,10/12/2022
House,Ohio,Republican,Troy Balderson,12,Twitter,RepBalderson,1037341536592310272,10/12/2022
House,Ohio,Republican,Troy Balderson,12,Instagram,repbalderson/,,10/12/2022
House,Ohio,Republican,Troy Balderson,12,YouTube,,https://www.youtube.com/channel/UCm6vJzx-mu4Xr56FnQKRz0w,10/12/2022
House,Ohio,Republican,Troy Balderson,12,Facebook,baldersonforcongress,,10/12/2022
House,Ohio,Republican,Troy Balderson,12,Twitter,Troy_Balderson,603083228,10/12/2022
House,Ohio,Republican,Troy Balderson,12,Instagram,troybalderson/,,10/12/2022
House,Ohio,Republican,Troy Balderson,12,YouTube,,https://www.youtube.com/channel/UCz8loghL2DEIRabyWznRQFg,10/12/2022
House,Ohio,Democratic,Amy Rippel-Elton,12,Facebook,profile.php?id=100079573068800,,10/12/2022
House,Ohio,Democratic,Emilia Sykes,13,Facebook,EmiliaSykes,,10/12/2022
House,Ohio,Democratic,Emilia Sykes,13,Twitter,EmiliaSykesOH,1871673438,10/12/2022
House,Ohio,Democratic,Emilia Sykes,13,Instagram,emilia_sykes,,10/12/2022
House,Ohio,Republican,Madison Gesiotto Gilbert,13,Facebook,madisonmgesiotto,,10/12/2022
House,Ohio,Republican,Madison Gesiotto Gilbert,13,Twitter,madisongesiotto,2175836343,10/12/2022
House,Ohio,Republican,Madison Gesiotto Gilbert,13,YouTube,,https://www.youtube.com/channel/UCTjO6vLlWVenRCfqHA-u3TA,10/12/2022
House,Ohio,Republican,David Joyce,14,Facebook,RepDaveJoyce,,10/12/2022
House,Ohio,Republican,David Joyce,14,Twitter,RepDaveJoyce,976969338,10/12/2022
House,Ohio,Republican,David Joyce,14,Instagram,repdavejoyce,,10/12/2022
House,Ohio,Republican,David Joyce,14,YouTube,,https://www.youtube.com/user/RepDaveJoyce,10/12/2022
House,Ohio,Republican,David Joyce,14,Facebook,DaveJoyceOH,,10/12/2022
House,Ohio,Republican,David Joyce,14,Twitter,DaveJoyceOH14,727242919,10/12/2022
House,Ohio,Democratic,Matt Kilboy,14,Twitter,mattkilboy,1466113536619384832,10/12/2022
House,Ohio,Republican,Mike Carey,15,Facebook,RepMikeCarey,,10/12/2022
House,Ohio,Republican,Mike Carey,15,Facebook,CareyforCongress,,10/12/2022
House,Ohio,Republican,Mike Carey,15,Twitter,MikeCareyOH15,1393186215466254336,10/12/2022
House,Ohio,Republican,Mike Carey,15,Instagram,careyforcongress,,10/12/2022
House,Ohio,Republican,Mike Carey,15,YouTube,,https://www.youtube.com/channel/UCrLxMnO7lGC66fHNvPphSGw,10/12/2022
House,Ohio,Democratic,Gary Josephson,15,Twitter,josephson4rep,48591443,10/12/2022
House,Ohio,Democratic,Gary Josephson,15,Instagram,josephson4rep,,10/12/2022
House,Ohio,Democratic,Gary Josephson,15,YouTube,,https://www.youtube.com/channel/UC-9ESf9Rxk1PzaC7j726nVg,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,Facebook,SenatorLankford,,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,Twitter,SenatorLankford,225921757,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,Instagram,senatorlankford,,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,YouTube,,https://www.youtube.com/channel/UCz8T6sK5fEycyWmVz6Vpe5Q,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,Facebook,lankford.for.america,,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,Twitter,jameslankford,27044466,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,Instagram,jameslankford,,10/12/2022
Senate,Oklahoma,Republican,James Lankford,,YouTube,,https://www.youtube.com/channel/UCE36zz_yNbDpUgefmnWDBaQ,10/12/2022
Senate,Oklahoma,Democratic,Madison Horn,,Facebook,madisonhorn.ok,,10/12/2022
Senate,Oklahoma,Democratic,Madison Horn,,Twitter,madisonhornok,1446580126712487936,10/12/2022
Senate,Oklahoma,Democratic,Madison Horn,,Instagram,madisonhorn.ok,,10/12/2022
Senate,Oklahoma,Libertarian,Kenneth Blevins,,Facebook,KennethBlevinsLibertarian,,10/12/2022
Senate,Oklahoma,Libertarian,Kenneth Blevins,,Twitter,LibertyCowboyKB,1397728183164735488,10/12/2022
Senate,Oklahoma,Independent,Michael Delaney,,Facebook,MichaelLDelaneyForSenate2022,,10/12/2022
Senate,Oklahoma,Independent,Michael Delaney,,Twitter,mchdlny,253622823,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,Facebook,repkevinhern,,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,Twitter,repkevinhern,1067818539179024384,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,Instagram,repkevinhern,,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,YouTube,,https://www.youtube.com/channel/UC9XRRGCgGOEtEOwUAo1rYZg,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,Facebook,KevinRHern,,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,Twitter,krhern,19168067,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,Instagram,kevinrhern,,10/12/2022
House,Oklahoma,Republican,Kevin Hern,1,YouTube,,https://www.youtube.com/channel/UC9xqyfYJrYn7tPTm62ld-Ig,10/12/2022
House,Oklahoma,Democratic,Adam Martin,1,Facebook,Martin4Congress,,10/12/2022
House,Oklahoma,Democratic,Adam Martin,1,Twitter,AdamMartin4OK,1440683446313971712,10/12/2022
House,Oklahoma,Democratic,Adam Martin,1,Instagram,Adammartin4congress,,10/12/2022
House,Oklahoma,Democratic,Adam Martin,1,YouTube,,https://www.youtube.com/channel/UCZsgBcWe27bSh4Byl-5kV6A,10/12/2022
House,Oklahoma,Democratic,Naomi Andrews,2,Facebook,NaomiForOK,,10/12/2022
House,Oklahoma,Democratic,Naomi Andrews,2,Twitter,NaomiForOK,1516959960269271040,10/12/2022
House,Oklahoma,Democratic,Naomi Andrews,2,Instagram,naomiforok,,10/12/2022
House,Oklahoma,Republican,Josh Brecheen,2,Facebook,JoshBrecheenforCongress,,10/12/2022
House,Oklahoma,Republican,Josh Brecheen,2,Twitter,Brecheen4OK,1517213689119662080,10/12/2022
House,Oklahoma,Republican,Josh Brecheen,2,Instagram,joshbrecheenforcongress,,10/12/2022
House,Oklahoma,Republican,Frank Lucas,3,Facebook,RepFrankLucas,,10/12/2022
House,Oklahoma,Republican,Frank Lucas,3,Twitter,RepFrankLucas,242772524,10/12/2022
House,Oklahoma,Republican,Frank Lucas,3,Instagram,repfranklucas,,10/12/2022
House,Oklahoma,Republican,Frank Lucas,3,YouTube,,https://www.youtube.com/user/RepFrankLucas,10/12/2022
House,Oklahoma,Republican,Frank Lucas,3,Facebook,FrankLucasOK03,,10/12/2022
House,Oklahoma,Republican,Frank Lucas,3,Twitter,FrankDLucas,389017497,10/12/2022
House,Oklahoma,Republican,Tom Cole,4,Facebook,TomColeOK04,,10/12/2022
House,Oklahoma,Republican,Tom Cole,4,Twitter,TomColeOK04,23124635,10/12/2022
House,Oklahoma,Republican,Tom Cole,4,Instagram,TomColeOK04,,10/12/2022
House,Oklahoma,Republican,Tom Cole,4,YouTube,,https://www.youtube.com/TomColeOK04,10/12/2022
House,Oklahoma,Republican,Tom Cole,4,Facebook,TomColeForCongress,,10/12/2022
House,Oklahoma,Republican,Tom Cole,4,YouTube,,https://www.youtube.com/channel/UCPTql_Mw-6SQ4tAMOf8yvow,10/12/2022
House,Oklahoma,Democratic,Mary Brannon,4,Facebook,Brannon4Congress,,10/12/2022
House,Oklahoma,Democratic,Mary Brannon,4,Twitter,electbrannon,930529778804826112,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,Facebook,RepStephanieBice,,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,Twitter,RepBice,1344260196227555328,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,Instagram,repstephaniebice,,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,YouTube,,https://www.youtube.com/channel/UCqo9FF7W79KJLCboXCDsl1A,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,Facebook,BiceForCongress,,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,Twitter,stephaniebice,32289500,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,Instagram,stephaniebice,,10/12/2022
House,Oklahoma,Republican,Stephanie Bice,5,YouTube,,https://www.youtube.com/channel/UC56oauU45NdGelJVmD-te0w,10/12/2022
House,Oklahoma,Democratic,Joshua Harris-Till,5,Facebook,JHTforCongress,,10/12/2022
House,Oklahoma,Democratic,Joshua Harris-Till,5,Twitter,JHTforCongress,1503094727155007488,10/12/2022
House,Oklahoma,Democratic,Joshua Harris-Till,5,Instagram,jhtforcongress,,10/12/2022
House,Oklahoma,Independent,David Frosch,5,Facebook,profile.php?id=100072296594166,,10/12/2022
House,Oklahoma,Independent,David Frosch,5,Twitter,FroschForOK,1409269698542374912,10/12/2022
House,Oklahoma,Independent,David Frosch,5,Instagram,froschforok,,10/12/2022
Senate,Oregon,Democratic,Ron Wyden,,Facebook,senatorronwyden,,10/12/2022
Senate,Oregon,Democratic,Ron Wyden,,Twitter,RonWyden,250188760,10/12/2022
Senate,Oregon,Democratic,Ron Wyden,,Instagram,ronwyden,,10/12/2022
Senate,Oregon,Democratic,Ron Wyden,,YouTube,,https://www.youtube.com/c/SenRonWydenOre,10/12/2022
Senate,Oregon,Democratic,Ron Wyden,,Facebook,wyden,,10/12/2022
Senate,Oregon,Democratic,Ron Wyden,,Twitter,WydenForOregon,122124607,10/12/2022
Senate,Oregon,Democratic,Ron Wyden,,YouTube,,https://www.youtube.com/channel/UCJIPqWdIVIRgJDvs0QlRr5g,10/12/2022
Senate,Oregon,Republican,Jo Rae Perkins,,Instagram,perkinsforussenate,,10/12/2022
Senate,Oregon,Green,Dan Pulju,,Facebook,danforsenateus,,10/12/2022
House,Oregon,Democratic,Suzanne Bonamici,1,Facebook,CongresswomanBonamici,,10/12/2022
House,Oregon,Democratic,Suzanne Bonamici,1,Twitter,RepBonamici,558769636,10/12/2022
House,Oregon,Democratic,Suzanne Bonamici,1,Instagram,RepBonamici,,10/12/2022
House,Oregon,Democratic,Suzanne Bonamici,1,YouTube,,https://www.youtube.com/user/RepSuzanneBonamici,10/12/2022
House,Oregon,Democratic,Suzanne Bonamici,1,Facebook,suzannebonamici,,10/12/2022
House,Oregon,Democratic,Suzanne Bonamici,1,Instagram,suzanne.bonamici,,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,Facebook,RepBentz,,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,Twitter,RepBentz,1345788865911656448,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,Instagram,repbentz,,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,YouTube,,https://www.youtube.com/channel/UCLojpc_2T_36kci7PLnuCqA,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,Facebook,bentzfororegon,,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,Twitter,CliffBentz,1216104257989963776,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,Instagram,cliff.bentz,,10/12/2022
House,Oregon,Republican,Cliff Bentz,2,YouTube,,https://www.youtube.com/channel/UCeRSaZwkQ4kfauqJkRInQYQ,10/12/2022
House,Oregon,Democratic,Earl Blumenauer,3,YouTube,,https://www.youtube.com/c/RepBlumenauerOR03,10/12/2022
House,Oregon,Democratic,Earl Blumenauer,3,Facebook,blumenauer,,10/12/2022
House,Oregon,Democratic,Earl Blumenauer,3,Twitter,repblumenauer,15954997,10/12/2022
House,Oregon,Democratic,Earl Blumenauer,3,Instagram,repblumenauer,,10/12/2022
House,Oregon,Republican,Joanna Harbour,3,Twitter,joanna4oregon,1235984397368606720,10/12/2022
House,Oregon,Progressive,David Delk,3,Facebook,FriendsofDavidDelk,,10/12/2022
House,Oregon,Democratic,Val Hoyle,4,Facebook,HoyleforOregon,,10/12/2022
House,Oregon,Democratic,Val Hoyle,4,Twitter,ValHoyle,118612783,10/12/2022
House,Oregon,Democratic,Val Hoyle,4,YouTube,,https://www.youtube.com/c/ValHoyleforOregon,10/12/2022
House,Oregon,Republican,Alek Skarlatos,4,Facebook,AlekForOregon,,10/12/2022
House,Oregon,Republican,Alek Skarlatos,4,Twitter,alekskarlatos,3525046823,10/12/2022
House,Oregon,Republican,Alek Skarlatos,4,YouTube,,https://www.youtube.com/channel/UCxPcG7VRn0t2glRjBDVOb_g,10/12/2022
House,Oregon,Libertarian,Levi Leatherberry,4,Facebook,LeviForCongress,,10/12/2022
House,Oregon,Libertarian,Levi Leatherberry,4,YouTube,,https://www.youtube.com/channel/UCl6fkIkMolSKOVFT49let-A,10/12/2022
House,Oregon,Democratic,Jamie McLeod-Skinner,5,Facebook,JamieForOregon,,10/12/2022
House,Oregon,Democratic,Jamie McLeod-Skinner,5,Twitter,jamiefororegon,878119205291180032,10/12/2022
House,Oregon,Democratic,Jamie McLeod-Skinner,5,Instagram,JamieForOregon,,10/12/2022
House,Oregon,Democratic,Jamie McLeod-Skinner,5,YouTube,,https://www.youtube.com/channel/UCyVdzmWiVT3q6AWSCvrPesA,10/12/2022
House,Oregon,Republican,Lori Chavez-DeRemer,5,Facebook,lorichavezderemer,,10/12/2022
House,Oregon,Republican,Lori Chavez-DeRemer,5,Twitter,Lchavezderemer,4833263702,10/12/2022
House,Oregon,Republican,Lori Chavez-DeRemer,5,Instagram,lchavezderemer,,10/12/2022
House,Oregon,Republican,Lori Chavez-DeRemer,5,YouTube,,https://www.youtube.com/channel/UCjZ_KBqNVGrEUSd-xxzMupA,10/12/2022
House,Oregon,Democratic,Andrea Salinas,6,Facebook,andreasalinasoregon,,10/12/2022
House,Oregon,Democratic,Andrea Salinas,6,Twitter,AndreaRSalinas,4669604480,10/12/2022
House,Oregon,Democratic,Andrea Salinas,6,Instagram,AndreaSalinasForOregon,,10/12/2022
House,Oregon,Republican,Mike Erickson,6,Facebook,EricksonForCongress,,10/12/2022
House,Oregon,Republican,Mike Erickson,6,YouTube,,https://www.youtube.com/channel/UCBQ0QidlTxP4pgl3YXg260A,10/12/2022
Senate,Pennsylvania,Democratic,John Fetterman,,Facebook,LGFetterman,,10/12/2022
